bool done,bool enable,int range_max,int range_min,bool rst_n,int sequence_value,int start_value,int step
0,1,99,79,1,83,97,-7
0,1,99,79,1,76,97,-7
1,0,99,79,1,76,97,-7
0,0,99,79,0,0,97,-7
0,0,99,79,0,0,97,-7
0,0,99,79,1,0,97,-7
0,1,26,-68,1,0,-41,-7
0,1,26,-68,1,0,-41,-7
0,1,26,-68,1,-41,-41,-7
0,1,26,-68,1,-48,-41,-7
0,1,26,-68,1,-55,-41,-7
0,1,26,-68,1,-62,-41,-7
0,1,26,-68,1,-69,-41,-7
1,0,26,-68,1,-69,-41,-7
0,0,26,-68,0,0,-41,-7
0,0,26,-68,0,0,-41,-7
0,0,26,-68,1,0,-41,-7
0,1,46,-4,1,0,13,-10
0,1,46,-4,1,0,13,-10
0,1,46,-4,1,13,13,-10
0,1,46,-4,1,3,13,-10
0,1,46,-4,1,-7,13,-10
1,0,46,-4,1,-7,13,-10
0,0,46,-4,0,0,13,-10
0,0,46,-4,0,0,13,-10
0,0,46,-4,1,0,13,-10
0,1,91,5,1,0,72,-6
0,1,91,5,1,0,72,-6
0,1,91,5,1,72,72,-6
0,1,91,5,1,66,72,-6
0,1,91,5,1,60,72,-6
0,1,91,5,1,54,72,-6
0,1,91,5,1,48,72,-6
0,1,91,5,1,42,72,-6
0,1,91,5,1,36,72,-6
0,1,91,5,1,30,72,-6
0,1,91,5,1,24,72,-6
0,1,91,5,1,18,72,-6
0,1,91,5,1,12,72,-6
0,1,91,5,1,6,72,-6
0,1,91,5,1,0,72,-6
1,0,91,5,1,0,72,-6
0,0,91,5,0,0,72,-6
0,0,91,5,0,0,72,-6
0,0,91,5,1,0,72,-6
0,1,-89,-98,1,0,-94,4
0,1,-89,-98,1,0,-94,4
0,1,-89,-98,1,-94,-94,4
0,1,-89,-98,1,-90,-94,4
0,1,-89,-98,1,-86,-94,4
1,0,-89,-98,1,-86,-94,4
0,0,-89,-98,0,0,-94,4
0,0,-89,-98,0,0,-94,4
0,0,-89,-98,1,0,-94,4
0,1,26,-81,1,0,-19,-3
0,1,26,-81,1,0,-19,-3
0,1,26,-81,1,-19,-19,-3
0,1,26,-81,1,-22,-19,-3
0,1,26,-81,1,-25,-19,-3
0,1,26,-81,1,-28,-19,-3
0,1,26,-81,1,-31,-19,-3
0,1,26,-81,1,-34,-19,-3
0,1,26,-81,1,-37,-19,-3
0,1,26,-81,1,-40,-19,-3
0,1,26,-81,1,-43,-19,-3
0,1,26,-81,1,-46,-19,-3
0,1,26,-81,1,-49,-19,-3
0,1,26,-81,1,-52,-19,-3
0,1,26,-81,1,-55,-19,-3
0,1,26,-81,1,-58,-19,-3
0,1,26,-81,1,-61,-19,-3
0,1,26,-81,1,-64,-19,-3
0,1,26,-81,1,-67,-19,-3
0,1,26,-81,1,-70,-19,-3
0,1,26,-81,1,-73,-19,-3
0,1,26,-81,1,-76,-19,-3
0,1,26,-81,1,-79,-19,-3
0,1,26,-81,1,-82,-19,-3
1,0,26,-81,1,-82,-19,-3
0,0,26,-81,0,0,-19,-3
0,0,26,-81,0,0,-19,-3
0,0,26,-81,1,0,-19,-3
0,1,-75,-96,1,0,-81,-8
0,1,-75,-96,1,0,-81,-8
0,1,-75,-96,1,-81,-81,-8
0,1,-75,-96,1,-89,-81,-8
0,1,-75,-96,1,-97,-81,-8
1,0,-75,-96,1,-97,-81,-8
0,0,-75,-96,0,0,-81,-8
0,0,-75,-96,0,0,-81,-8
0,0,-75,-96,1,0,-81,-8
0,1,6,-60,1,0,-60,-3
0,1,6,-60,1,0,-60,-3
0,1,6,-60,1,-60,-60,-3
0,1,6,-60,1,-63,-60,-3
1,0,6,-60,1,-63,-60,-3
0,0,6,-60,0,0,-60,-3
0,0,6,-60,0,0,-60,-3
0,0,6,-60,1,0,-60,-3
0,1,2,-85,1,0,2,-5
0,1,2,-85,1,0,2,-5
0,1,2,-85,1,2,2,-5
0,1,2,-85,1,-3,2,-5
0,1,2,-85,1,-8,2,-5
0,1,2,-85,1,-13,2,-5
0,1,2,-85,1,-18,2,-5
0,1,2,-85,1,-23,2,-5
0,1,2,-85,1,-28,2,-5
0,1,2,-85,1,-33,2,-5
0,1,2,-85,1,-38,2,-5
0,1,2,-85,1,-43,2,-5
0,1,2,-85,1,-48,2,-5
0,1,2,-85,1,-53,2,-5
0,1,2,-85,1,-58,2,-5
0,1,2,-85,1,-63,2,-5
0,1,2,-85,1,-68,2,-5
0,1,2,-85,1,-73,2,-5
0,1,2,-85,1,-78,2,-5
0,1,2,-85,1,-83,2,-5
0,1,2,-85,1,-88,2,-5
1,0,2,-85,1,-88,2,-5
0,0,2,-85,0,0,2,-5
0,0,2,-85,0,0,2,-5
0,0,2,-85,1,0,2,-5
0,1,89,-83,1,0,1,7
0,1,89,-83,1,0,1,7
0,1,89,-83,1,1,1,7
0,1,89,-83,1,8,1,7
0,1,89,-83,1,15,1,7
0,1,89,-83,1,22,1,7
0,1,89,-83,1,29,1,7
0,1,89,-83,1,36,1,7
0,1,89,-83,1,43,1,7
0,1,89,-83,1,50,1,7
0,1,89,-83,1,57,1,7
0,1,89,-83,1,64,1,7
0,1,89,-83,1,71,1,7
0,1,89,-83,1,78,1,7
0,1,89,-83,1,85,1,7
0,1,89,-83,1,92,1,7
1,0,89,-83,1,92,1,7
0,0,89,-83,0,0,1,7
0,0,89,-83,0,0,1,7
0,0,89,-83,1,0,1,7
0,1,64,-73,1,0,-53,-9
0,1,64,-73,1,0,-53,-9
0,1,64,-73,1,-53,-53,-9
0,1,64,-73,1,-62,-53,-9
0,1,64,-73,1,-71,-53,-9
0,1,64,-73,1,-80,-53,-9
1,0,64,-73,1,-80,-53,-9
0,0,64,-73,0,0,-53,-9
0,0,64,-73,0,0,-53,-9
0,0,64,-73,1,0,-53,-9
0,1,33,-7,1,0,-4,3
0,1,33,-7,1,0,-4,3
0,1,33,-7,1,-4,-4,3
0,1,33,-7,1,-1,-4,3
0,1,33,-7,1,2,-4,3
0,1,33,-7,1,5,-4,3
0,1,33,-7,1,8,-4,3
0,1,33,-7,1,11,-4,3
0,1,33,-7,1,14,-4,3
0,1,33,-7,1,17,-4,3
0,1,33,-7,1,20,-4,3
0,1,33,-7,1,23,-4,3
0,1,33,-7,1,26,-4,3
0,1,33,-7,1,29,-4,3
0,1,33,-7,1,32,-4,3
0,1,33,-7,1,35,-4,3
1,0,33,-7,1,35,-4,3
0,0,33,-7,0,0,-4,3
0,0,33,-7,0,0,-4,3
0,0,33,-7,1,0,-4,3
0,1,-81,-87,1,0,-83,3
0,1,-81,-87,1,0,-83,3
0,1,-81,-87,1,-83,-83,3
0,1,-81,-87,1,-80,-83,3
1,0,-81,-87,1,-80,-83,3
0,0,-81,-87,0,0,-83,3
0,0,-81,-87,0,0,-83,3
0,0,-81,-87,1,0,-83,3
0,1,100,-48,1,0,1,5
0,1,100,-48,1,0,1,5
0,1,100,-48,1,1,1,5
0,1,100,-48,1,6,1,5
0,1,100,-48,1,11,1,5
0,1,100,-48,1,16,1,5
0,1,100,-48,1,21,1,5
0,1,100,-48,1,26,1,5
0,1,100,-48,1,31,1,5
0,1,100,-48,1,36,1,5
0,1,100,-48,1,41,1,5
0,1,100,-48,1,46,1,5
0,1,100,-48,1,51,1,5
0,1,100,-48,1,56,1,5
0,1,100,-48,1,61,1,5
0,1,100,-48,1,66,1,5
0,1,100,-48,1,71,1,5
0,1,100,-48,1,76,1,5
0,1,100,-48,1,81,1,5
0,1,100,-48,1,86,1,5
0,1,100,-48,1,91,1,5
0,1,100,-48,1,96,1,5
0,1,100,-48,1,101,1,5
1,0,100,-48,1,101,1,5
0,0,100,-48,0,0,1,5
0,0,100,-48,0,0,1,5
0,0,100,-48,1,0,1,5
0,1,96,87,1,0,95,10
0,1,96,87,1,0,95,10
0,1,96,87,1,95,95,10
0,1,96,87,1,105,95,10
1,0,96,87,1,105,95,10
0,0,96,87,0,0,95,10
0,0,96,87,0,0,95,10
0,0,96,87,1,0,95,10
0,1,-14,-97,1,0,-61,4
0,1,-14,-97,1,0,-61,4
0,1,-14,-97,1,-61,-61,4
0,1,-14,-97,1,-57,-61,4
0,1,-14,-97,1,-53,-61,4
0,1,-14,-97,1,-49,-61,4
0,1,-14,-97,1,-45,-61,4
0,1,-14,-97,1,-41,-61,4
0,1,-14,-97,1,-37,-61,4
0,1,-14,-97,1,-33,-61,4
0,1,-14,-97,1,-29,-61,4
0,1,-14,-97,1,-25,-61,4
0,1,-14,-97,1,-21,-61,4
0,1,-14,-97,1,-17,-61,4
0,1,-14,-97,1,-13,-61,4
1,0,-14,-97,1,-13,-61,4
0,0,-14,-97,0,0,-61,4
0,0,-14,-97,0,0,-61,4
0,0,-14,-97,1,0,-61,4
0,1,6,-45,1,0,-2,-3
0,1,6,-45,1,0,-2,-3
0,1,6,-45,1,-2,-2,-3
0,1,6,-45,1,-5,-2,-3
0,1,6,-45,1,-8,-2,-3
0,1,6,-45,1,-11,-2,-3
0,1,6,-45,1,-14,-2,-3
0,1,6,-45,1,-17,-2,-3
0,1,6,-45,1,-20,-2,-3
0,1,6,-45,1,-23,-2,-3
0,1,6,-45,1,-26,-2,-3
0,1,6,-45,1,-29,-2,-3
0,1,6,-45,1,-32,-2,-3
0,1,6,-45,1,-35,-2,-3
0,1,6,-45,1,-38,-2,-3
0,1,6,-45,1,-41,-2,-3
0,1,6,-45,1,-44,-2,-3
0,1,6,-45,1,-47,-2,-3
1,0,6,-45,1,-47,-2,-3
0,0,6,-45,0,0,-2,-3
0,0,6,-45,0,0,-2,-3
0,0,6,-45,1,0,-2,-3
0,1,-47,-93,1,0,-76,-9
0,1,-47,-93,1,0,-76,-9
0,1,-47,-93,1,-76,-76,-9
0,1,-47,-93,1,-85,-76,-9
0,1,-47,-93,1,-94,-76,-9
1,0,-47,-93,1,-94,-76,-9
0,0,-47,-93,0,0,-76,-9
0,0,-47,-93,0,0,-76,-9
0,0,-47,-93,1,0,-76,-9
0,1,70,-36,1,0,47,-1
0,1,70,-36,1,0,47,-1
0,1,70,-36,1,47,47,-1
0,1,70,-36,1,46,47,-1
0,1,70,-36,1,45,47,-1
0,1,70,-36,1,44,47,-1
0,1,70,-36,1,43,47,-1
0,1,70,-36,1,42,47,-1
0,1,70,-36,1,41,47,-1
0,1,70,-36,1,40,47,-1
0,1,70,-36,1,39,47,-1
0,1,70,-36,1,38,47,-1
0,1,70,-36,1,37,47,-1
0,1,70,-36,1,36,47,-1
0,1,70,-36,1,35,47,-1
0,1,70,-36,1,34,47,-1
0,1,70,-36,1,33,47,-1
0,1,70,-36,1,32,47,-1
0,1,70,-36,1,31,47,-1
0,1,70,-36,1,30,47,-1
0,1,70,-36,1,29,47,-1
0,1,70,-36,1,28,47,-1
0,1,70,-36,1,27,47,-1
0,1,70,-36,1,26,47,-1
0,1,70,-36,1,25,47,-1
0,1,70,-36,1,24,47,-1
0,1,70,-36,1,23,47,-1
0,1,70,-36,1,22,47,-1
0,1,70,-36,1,21,47,-1
0,1,70,-36,1,20,47,-1
0,1,70,-36,1,19,47,-1
0,1,70,-36,1,18,47,-1
0,1,70,-36,1,17,47,-1
0,1,70,-36,1,16,47,-1
0,1,70,-36,1,15,47,-1
0,1,70,-36,1,14,47,-1
0,1,70,-36,1,13,47,-1
0,1,70,-36,1,12,47,-1
0,1,70,-36,1,11,47,-1
0,1,70,-36,1,10,47,-1
0,1,70,-36,1,9,47,-1
0,1,70,-36,1,8,47,-1
0,1,70,-36,1,7,47,-1
0,1,70,-36,1,6,47,-1
0,1,70,-36,1,5,47,-1
0,1,70,-36,1,4,47,-1
0,1,70,-36,1,3,47,-1
0,1,70,-36,1,2,47,-1
0,1,70,-36,1,1,47,-1
0,1,70,-36,1,0,47,-1
0,1,70,-36,1,-1,47,-1
0,1,70,-36,1,-2,47,-1
0,1,70,-36,1,-3,47,-1
0,1,70,-36,1,-4,47,-1
0,1,70,-36,1,-5,47,-1
0,1,70,-36,1,-6,47,-1
0,1,70,-36,1,-7,47,-1
0,1,70,-36,1,-8,47,-1
0,1,70,-36,1,-9,47,-1
0,1,70,-36,1,-10,47,-1
0,1,70,-36,1,-11,47,-1
0,1,70,-36,1,-12,47,-1
0,1,70,-36,1,-13,47,-1
0,1,70,-36,1,-14,47,-1
0,1,70,-36,1,-15,47,-1
0,1,70,-36,1,-16,47,-1
0,1,70,-36,1,-17,47,-1
0,1,70,-36,1,-18,47,-1
0,1,70,-36,1,-19,47,-1
0,1,70,-36,1,-20,47,-1
0,1,70,-36,1,-21,47,-1
0,1,70,-36,1,-22,47,-1
0,1,70,-36,1,-23,47,-1
0,1,70,-36,1,-24,47,-1
0,1,70,-36,1,-25,47,-1
0,1,70,-36,1,-26,47,-1
0,1,70,-36,1,-27,47,-1
0,1,70,-36,1,-28,47,-1
0,1,70,-36,1,-29,47,-1
0,1,70,-36,1,-30,47,-1
0,1,70,-36,1,-31,47,-1
0,1,70,-36,1,-32,47,-1
0,1,70,-36,1,-33,47,-1
0,1,70,-36,1,-34,47,-1
0,1,70,-36,1,-35,47,-1
0,1,70,-36,1,-36,47,-1
0,1,70,-36,1,-37,47,-1
1,0,70,-36,1,-37,47,-1
0,0,70,-36,0,0,47,-1
0,0,70,-36,0,0,47,-1
0,0,70,-36,1,0,47,-1
0,1,48,-71,1,0,39,5
0,1,48,-71,1,0,39,5
0,1,48,-71,1,39,39,5
0,1,48,-71,1,44,39,5
0,1,48,-71,1,49,39,5
1,0,48,-71,1,49,39,5
0,0,48,-71,0,0,39,5
0,0,48,-71,0,0,39,5
0,0,48,-71,1,0,39,5
0,1,58,-69,1,0,-26,10
0,1,58,-69,1,0,-26,10
0,1,58,-69,1,-26,-26,10
0,1,58,-69,1,-16,-26,10
0,1,58,-69,1,-6,-26,10
0,1,58,-69,1,4,-26,10
0,1,58,-69,1,14,-26,10
0,1,58,-69,1,24,-26,10
0,1,58,-69,1,34,-26,10
0,1,58,-69,1,44,-26,10
0,1,58,-69,1,54,-26,10
0,1,58,-69,1,64,-26,10
1,0,58,-69,1,64,-26,10
0,0,58,-69,0,0,-26,10
0,0,58,-69,0,0,-26,10
0,0,58,-69,1,0,-26,10
0,1,25,-72,1,0,-60,1
0,1,25,-72,1,0,-60,1
0,1,25,-72,1,-60,-60,1
0,1,25,-72,1,-59,-60,1
0,1,25,-72,1,-58,-60,1
0,1,25,-72,1,-57,-60,1
0,1,25,-72,1,-56,-60,1
0,1,25,-72,1,-55,-60,1
0,1,25,-72,1,-54,-60,1
0,1,25,-72,1,-53,-60,1
0,1,25,-72,1,-52,-60,1
0,1,25,-72,1,-51,-60,1
0,1,25,-72,1,-50,-60,1
0,1,25,-72,1,-49,-60,1
0,1,25,-72,1,-48,-60,1
0,1,25,-72,1,-47,-60,1
0,1,25,-72,1,-46,-60,1
0,1,25,-72,1,-45,-60,1
0,1,25,-72,1,-44,-60,1
0,1,25,-72,1,-43,-60,1
0,1,25,-72,1,-42,-60,1
0,1,25,-72,1,-41,-60,1
0,1,25,-72,1,-40,-60,1
0,1,25,-72,1,-39,-60,1
0,1,25,-72,1,-38,-60,1
0,1,25,-72,1,-37,-60,1
0,1,25,-72,1,-36,-60,1
0,1,25,-72,1,-35,-60,1
0,1,25,-72,1,-34,-60,1
0,1,25,-72,1,-33,-60,1
0,1,25,-72,1,-32,-60,1
0,1,25,-72,1,-31,-60,1
0,1,25,-72,1,-30,-60,1
0,1,25,-72,1,-29,-60,1
0,1,25,-72,1,-28,-60,1
0,1,25,-72,1,-27,-60,1
0,1,25,-72,1,-26,-60,1
0,1,25,-72,1,-25,-60,1
0,1,25,-72,1,-24,-60,1
0,1,25,-72,1,-23,-60,1
0,1,25,-72,1,-22,-60,1
0,1,25,-72,1,-21,-60,1
0,1,25,-72,1,-20,-60,1
0,1,25,-72,1,-19,-60,1
0,1,25,-72,1,-18,-60,1
0,1,25,-72,1,-17,-60,1
0,1,25,-72,1,-16,-60,1
0,1,25,-72,1,-15,-60,1
0,1,25,-72,1,-14,-60,1
0,1,25,-72,1,-13,-60,1
0,1,25,-72,1,-12,-60,1
0,1,25,-72,1,-11,-60,1
0,1,25,-72,1,-10,-60,1
0,1,25,-72,1,-9,-60,1
0,1,25,-72,1,-8,-60,1
0,1,25,-72,1,-7,-60,1
0,1,25,-72,1,-6,-60,1
0,1,25,-72,1,-5,-60,1
0,1,25,-72,1,-4,-60,1
0,1,25,-72,1,-3,-60,1
0,1,25,-72,1,-2,-60,1
0,1,25,-72,1,-1,-60,1
0,1,25,-72,1,0,-60,1
0,1,25,-72,1,1,-60,1
0,1,25,-72,1,2,-60,1
0,1,25,-72,1,3,-60,1
0,1,25,-72,1,4,-60,1
0,1,25,-72,1,5,-60,1
0,1,25,-72,1,6,-60,1
0,1,25,-72,1,7,-60,1
0,1,25,-72,1,8,-60,1
0,1,25,-72,1,9,-60,1
0,1,25,-72,1,10,-60,1
0,1,25,-72,1,11,-60,1
0,1,25,-72,1,12,-60,1
0,1,25,-72,1,13,-60,1
0,1,25,-72,1,14,-60,1
0,1,25,-72,1,15,-60,1
0,1,25,-72,1,16,-60,1
0,1,25,-72,1,17,-60,1
0,1,25,-72,1,18,-60,1
0,1,25,-72,1,19,-60,1
0,1,25,-72,1,20,-60,1
0,1,25,-72,1,21,-60,1
0,1,25,-72,1,22,-60,1
0,1,25,-72,1,23,-60,1
0,1,25,-72,1,24,-60,1
0,1,25,-72,1,25,-60,1
0,1,25,-72,1,26,-60,1
1,0,25,-72,1,26,-60,1
0,0,25,-72,0,0,-60,1
0,0,25,-72,0,0,-60,1
0,0,25,-72,1,0,-60,1
0,1,-2,-29,1,0,-29,-5
0,1,-2,-29,1,0,-29,-5
0,1,-2,-29,1,-29,-29,-5
0,1,-2,-29,1,-34,-29,-5
1,0,-2,-29,1,-34,-29,-5
0,0,-2,-29,0,0,-29,-5
0,0,-2,-29,0,0,-29,-5
0,0,-2,-29,1,0,-29,-5
0,1,48,-65,1,0,28,-3
0,1,48,-65,1,0,28,-3
0,1,48,-65,1,28,28,-3
0,1,48,-65,1,25,28,-3
0,1,48,-65,1,22,28,-3
0,1,48,-65,1,19,28,-3
0,1,48,-65,1,16,28,-3
0,1,48,-65,1,13,28,-3
0,1,48,-65,1,10,28,-3
0,1,48,-65,1,7,28,-3
0,1,48,-65,1,4,28,-3
0,1,48,-65,1,1,28,-3
0,1,48,-65,1,-2,28,-3
0,1,48,-65,1,-5,28,-3
0,1,48,-65,1,-8,28,-3
0,1,48,-65,1,-11,28,-3
0,1,48,-65,1,-14,28,-3
0,1,48,-65,1,-17,28,-3
0,1,48,-65,1,-20,28,-3
0,1,48,-65,1,-23,28,-3
0,1,48,-65,1,-26,28,-3
0,1,48,-65,1,-29,28,-3
0,1,48,-65,1,-32,28,-3
0,1,48,-65,1,-35,28,-3
0,1,48,-65,1,-38,28,-3
0,1,48,-65,1,-41,28,-3
0,1,48,-65,1,-44,28,-3
0,1,48,-65,1,-47,28,-3
0,1,48,-65,1,-50,28,-3
0,1,48,-65,1,-53,28,-3
0,1,48,-65,1,-56,28,-3
0,1,48,-65,1,-59,28,-3
0,1,48,-65,1,-62,28,-3
0,1,48,-65,1,-65,28,-3
0,1,48,-65,1,-68,28,-3
1,0,48,-65,1,-68,28,-3
0,0,48,-65,0,0,28,-3
0,0,48,-65,0,0,28,-3
0,0,48,-65,1,0,28,-3
0,1,89,85,1,0,86,10
0,1,89,85,1,0,86,10
0,1,89,85,1,86,86,10
0,1,89,85,1,96,86,10
1,0,89,85,1,96,86,10
0,0,89,85,0,0,86,10
0,0,89,85,0,0,86,10
0,0,89,85,1,0,86,10
0,1,-14,-78,1,0,-75,-1
0,1,-14,-78,1,0,-75,-1
0,1,-14,-78,1,-75,-75,-1
0,1,-14,-78,1,-76,-75,-1
0,1,-14,-78,1,-77,-75,-1
0,1,-14,-78,1,-78,-75,-1
0,1,-14,-78,1,-79,-75,-1
1,0,-14,-78,1,-79,-75,-1
0,0,-14,-78,0,0,-75,-1
0,0,-14,-78,0,0,-75,-1
0,0,-14,-78,1,0,-75,-1
0,1,8,-78,1,0,4,-4
0,1,8,-78,1,0,4,-4
0,1,8,-78,1,4,4,-4
0,1,8,-78,1,0,4,-4
0,1,8,-78,1,-4,4,-4
0,1,8,-78,1,-8,4,-4
0,1,8,-78,1,-12,4,-4
0,1,8,-78,1,-16,4,-4
0,1,8,-78,1,-20,4,-4
0,1,8,-78,1,-24,4,-4
0,1,8,-78,1,-28,4,-4
0,1,8,-78,1,-32,4,-4
0,1,8,-78,1,-36,4,-4
0,1,8,-78,1,-40,4,-4
0,1,8,-78,1,-44,4,-4
0,1,8,-78,1,-48,4,-4
0,1,8,-78,1,-52,4,-4
0,1,8,-78,1,-56,4,-4
0,1,8,-78,1,-60,4,-4
0,1,8,-78,1,-64,4,-4
0,1,8,-78,1,-68,4,-4
0,1,8,-78,1,-72,4,-4
0,1,8,-78,1,-76,4,-4
0,1,8,-78,1,-80,4,-4
1,0,8,-78,1,-80,4,-4
0,0,8,-78,0,0,4,-4
0,0,8,-78,0,0,4,-4
0,0,8,-78,1,0,4,-4
0,1,-5,-37,1,0,-23,-8
0,1,-5,-37,1,0,-23,-8
0,1,-5,-37,1,-23,-23,-8
0,1,-5,-37,1,-31,-23,-8
0,1,-5,-37,1,-39,-23,-8
1,0,-5,-37,1,-39,-23,-8
0,0,-5,-37,0,0,-23,-8
0,0,-5,-37,0,0,-23,-8
0,0,-5,-37,1,0,-23,-8
0,1,79,-73,1,0,34,-3
0,1,79,-73,1,0,34,-3
0,1,79,-73,1,34,34,-3
0,1,79,-73,1,31,34,-3
0,1,79,-73,1,28,34,-3
0,1,79,-73,1,25,34,-3
0,1,79,-73,1,22,34,-3
0,1,79,-73,1,19,34,-3
0,1,79,-73,1,16,34,-3
0,1,79,-73,1,13,34,-3
0,1,79,-73,1,10,34,-3
0,1,79,-73,1,7,34,-3
0,1,79,-73,1,4,34,-3
0,1,79,-73,1,1,34,-3
0,1,79,-73,1,-2,34,-3
0,1,79,-73,1,-5,34,-3
0,1,79,-73,1,-8,34,-3
0,1,79,-73,1,-11,34,-3
0,1,79,-73,1,-14,34,-3
0,1,79,-73,1,-17,34,-3
0,1,79,-73,1,-20,34,-3
0,1,79,-73,1,-23,34,-3
0,1,79,-73,1,-26,34,-3
0,1,79,-73,1,-29,34,-3
0,1,79,-73,1,-32,34,-3
0,1,79,-73,1,-35,34,-3
0,1,79,-73,1,-38,34,-3
0,1,79,-73,1,-41,34,-3
0,1,79,-73,1,-44,34,-3
0,1,79,-73,1,-47,34,-3
0,1,79,-73,1,-50,34,-3
0,1,79,-73,1,-53,34,-3
0,1,79,-73,1,-56,34,-3
0,1,79,-73,1,-59,34,-3
0,1,79,-73,1,-62,34,-3
0,1,79,-73,1,-65,34,-3
0,1,79,-73,1,-68,34,-3
0,1,79,-73,1,-71,34,-3
0,1,79,-73,1,-74,34,-3
1,0,79,-73,1,-74,34,-3
0,0,79,-73,0,0,34,-3
0,0,79,-73,0,0,34,-3
0,0,79,-73,1,0,34,-3
0,1,88,70,1,0,82,-3
0,1,88,70,1,0,82,-3
0,1,88,70,1,82,82,-3
0,1,88,70,1,79,82,-3
0,1,88,70,1,76,82,-3
0,1,88,70,1,73,82,-3
0,1,88,70,1,70,82,-3
0,1,88,70,1,67,82,-3
1,0,88,70,1,67,82,-3
0,0,88,70,0,0,82,-3
0,0,88,70,0,0,82,-3
0,0,88,70,1,0,82,-3
0,1,86,-3,1,0,28,6
0,1,86,-3,1,0,28,6
0,1,86,-3,1,28,28,6
0,1,86,-3,1,34,28,6
0,1,86,-3,1,40,28,6
0,1,86,-3,1,46,28,6
0,1,86,-3,1,52,28,6
0,1,86,-3,1,58,28,6
0,1,86,-3,1,64,28,6
0,1,86,-3,1,70,28,6
0,1,86,-3,1,76,28,6
0,1,86,-3,1,82,28,6
0,1,86,-3,1,88,28,6
1,0,86,-3,1,88,28,6
0,0,86,-3,0,0,28,6
0,0,86,-3,0,0,28,6
0,0,86,-3,1,0,28,6
0,1,94,-69,1,0,32,-3
0,1,94,-69,1,0,32,-3
0,1,94,-69,1,32,32,-3
0,1,94,-69,1,29,32,-3
0,1,94,-69,1,26,32,-3
0,1,94,-69,1,23,32,-3
0,1,94,-69,1,20,32,-3
0,1,94,-69,1,17,32,-3
0,1,94,-69,1,14,32,-3
0,1,94,-69,1,11,32,-3
0,1,94,-69,1,8,32,-3
0,1,94,-69,1,5,32,-3
0,1,94,-69,1,2,32,-3
0,1,94,-69,1,-1,32,-3
0,1,94,-69,1,-4,32,-3
0,1,94,-69,1,-7,32,-3
0,1,94,-69,1,-10,32,-3
0,1,94,-69,1,-13,32,-3
0,1,94,-69,1,-16,32,-3
0,1,94,-69,1,-19,32,-3
0,1,94,-69,1,-22,32,-3
0,1,94,-69,1,-25,32,-3
0,1,94,-69,1,-28,32,-3
0,1,94,-69,1,-31,32,-3
0,1,94,-69,1,-34,32,-3
0,1,94,-69,1,-37,32,-3
0,1,94,-69,1,-40,32,-3
0,1,94,-69,1,-43,32,-3
0,1,94,-69,1,-46,32,-3
0,1,94,-69,1,-49,32,-3
0,1,94,-69,1,-52,32,-3
0,1,94,-69,1,-55,32,-3
0,1,94,-69,1,-58,32,-3
0,1,94,-69,1,-61,32,-3
0,1,94,-69,1,-64,32,-3
0,1,94,-69,1,-67,32,-3
0,1,94,-69,1,-70,32,-3
1,0,94,-69,1,-70,32,-3
0,0,94,-69,0,0,32,-3
0,0,94,-69,0,0,32,-3
0,0,94,-69,1,0,32,-3
0,1,15,-87,1,0,-62,5
0,1,15,-87,1,0,-62,5
0,1,15,-87,1,-62,-62,5
0,1,15,-87,1,-57,-62,5
0,1,15,-87,1,-52,-62,5
0,1,15,-87,1,-47,-62,5
0,1,15,-87,1,-42,-62,5
0,1,15,-87,1,-37,-62,5
0,1,15,-87,1,-32,-62,5
0,1,15,-87,1,-27,-62,5
0,1,15,-87,1,-22,-62,5
0,1,15,-87,1,-17,-62,5
0,1,15,-87,1,-12,-62,5
0,1,15,-87,1,-7,-62,5
0,1,15,-87,1,-2,-62,5
0,1,15,-87,1,3,-62,5
0,1,15,-87,1,8,-62,5
0,1,15,-87,1,13,-62,5
0,1,15,-87,1,18,-62,5
1,0,15,-87,1,18,-62,5
0,0,15,-87,0,0,-62,5
0,0,15,-87,0,0,-62,5
0,0,15,-87,1,0,-62,5
0,1,72,-1,1,0,5,9
0,1,72,-1,1,0,5,9
0,1,72,-1,1,5,5,9
0,1,72,-1,1,14,5,9
0,1,72,-1,1,23,5,9
0,1,72,-1,1,32,5,9
0,1,72,-1,1,41,5,9
0,1,72,-1,1,50,5,9
0,1,72,-1,1,59,5,9
0,1,72,-1,1,68,5,9
0,1,72,-1,1,77,5,9
1,0,72,-1,1,77,5,9
0,0,72,-1,0,0,5,9
0,0,72,-1,0,0,5,9
0,0,72,-1,1,0,5,9
0,1,-83,-88,1,0,-85,-9
0,1,-83,-88,1,0,-85,-9
0,1,-83,-88,1,-85,-85,-9
0,1,-83,-88,1,-94,-85,-9
1,0,-83,-88,1,-94,-85,-9
0,0,-83,-88,0,0,-85,-9
0,0,-83,-88,0,0,-85,-9
0,0,-83,-88,1,0,-85,-9
0,1,69,-42,1,0,39,-7
0,1,69,-42,1,0,39,-7
0,1,69,-42,1,39,39,-7
0,1,69,-42,1,32,39,-7
0,1,69,-42,1,25,39,-7
0,1,69,-42,1,18,39,-7
0,1,69,-42,1,11,39,-7
0,1,69,-42,1,4,39,-7
0,1,69,-42,1,-3,39,-7
0,1,69,-42,1,-10,39,-7
0,1,69,-42,1,-17,39,-7
0,1,69,-42,1,-24,39,-7
0,1,69,-42,1,-31,39,-7
0,1,69,-42,1,-38,39,-7
0,1,69,-42,1,-45,39,-7
